rank,sector,group,ticker_a,ticker_b,latest_corr,min_corr,std_corr,passed_stage_a,pvalue_ab,pvalue_ba,cointegrated,hedge_ratio,n_crossings,passed_stage_b
1275,Technology,Software - Application (7),NATL,BLKB,0.2015331930881904,0.1516921766814195,0.030903418910397,False,,,,,-1.0,False
1276,Technology,Software - Application (7),QTWO,DAVE,0.2150300823182292,0.1467764160705637,0.0243192988501263,False,,,,,-1.0,False
1277,Technology,Software - Application (7),QTWO,ALKT,0.6657844320987129,0.5859396009557793,0.026537429969939,False,,,,,-1.0,False
1278,Technology,Software - Application (7),QTWO,BL,0.6890489195089333,0.6345201340800964,0.0197734727561154,False,,,,,-1.0,False
1279,Technology,Software - Application (7),QTWO,NCNO,0.4985064423465735,0.3965058393261552,0.0309090924487615,False,,,,,-1.0,False
1280,Technology,Software - Application (7),DAVE,ALKT,0.2837012494775137,0.1509048045970497,0.0407615478145719,False,,,,,-1.0,False
1281,Technology,Software - Application (7),DAVE,BL,0.2103341330841877,0.1868477466053973,0.0201837444599166,False,,,,,-1.0,False
1282,Technology,Software - Application (7),DAVE,NCNO,0.220827334577724,0.1633234015980486,0.0220694240844125,False,,,,,-1.0,False
1283,Technology,Software - Application (7),DAVE,BLKB,0.2739368292192995,0.2739368292192995,0.0424874933595294,False,,,,,-1.0,False
1284,Technology,Software - Application (7),ALKT,BL,0.4428037274219979,0.368123610709927,0.0235499792479486,False,,,,,-1.0,False
1285,Technology,Software - Application (7),ALKT,NCNO,0.3376459500620065,0.2388979289328809,0.0326150205287502,False,,,,,-1.0,False
1286,Technology,Software - Application (7),ALKT,BLKB,0.4910721926937209,0.427123257498329,0.0231844486993986,False,,,,,-1.0,False
1287,Technology,Software - Application (7),BL,NCNO,0.3179401269446137,0.2356089220820299,0.0273412592835648,False,,,,,-1.0,False
1288,Technology,Software - Application (7),BL,BLKB,0.6649904369092277,0.6380806087703262,0.0118025323883933,False,,,,,-1.0,False
1289,Technology,Software - Application (7),NCNO,BLKB,0.4687948091508782,0.3959792699091221,0.023902391452307,False,,,,,-1.0,False
1290,Technology,Software - Application (8),DDOG,DT,0.418681062909725,0.3971757740532405,0.0119415382216129,False,,,,,-1.0,False
1291,Technology,Software - Application (8),DDOG,FROG,0.6782767858370139,0.6403526713927589,0.012939905888935,False,,,,,-1.0,False
1292,Technology,Software - Application (8),DDOG,ESTC,0.5195167079955584,0.5079774343619613,0.0099210442226116,False,,,,,-1.0,False
1293,Technology,Software - Application (8),DDOG,CVLT,0.2181343727519074,0.2054827487549423,0.0308945078142016,False,,,,,-1.0,False
1294,Technology,Software - Application (8),DDOG,ALRM,0.4108374297739526,0.3985417798093726,0.0203451895472108,False,,,,,-1.0,False
1295,Technology,Software - Application (8),DT,FROG,0.5293799371409834,0.414969575465835,0.0343655544837566,False,,,,,-1.0,False
1296,Technology,Software - Application (8),DT,ESTC,0.5944074101761918,0.5848099193550447,0.0099982964479347,False,,,,,-1.0,False
1297,Technology,Software - Application (8),DT,CVLT,0.141937904434237,0.1202523909254616,0.0152768915357458,False,,,,,-1.0,False
1298,Technology,Software - Application (8),DT,ALRM,0.3009947931520424,0.2789856703913494,0.0147665729693711,False,,,,,-1.0,False
1299,Technology,Software - Application (8),FROG,ESTC,0.4496017956430193,0.4225311480068286,0.0093902544374102,False,,,,,-1.0,False
1300,Technology,Software - Application (8),FROG,CVLT,0.2765156606134646,0.2701623222907154,0.0280913257477054,False,,,,,-1.0,False
1301,Technology,Software - Application (8),FROG,ALRM,0.3429100006327266,0.3253091088908,0.0197495714586727,False,,,,,-1.0,False
1302,Technology,Software - Application (8),ESTC,CVLT,0.1760562780905314,0.1709326877532078,0.0267452518614956,False,,,,,-1.0,False
1303,Technology,Software - Application (8),ESTC,ALRM,0.3718415369711456,0.3651616548665976,0.0131733883377997,False,,,,,-1.0,False
1304,Technology,Software - Application (8),CVLT,ALRM,0.3342178461645608,0.3096350337556383,0.0238467484057715,False,,,,,-1.0,False
1305,Technology,Software - Application (9),SHOP,ZM,0.3929202316317702,0.3783098824559067,0.0080711757184602,False,,,,,-1.0,False
1306,Technology,Software - Application (9),SHOP,IDCC,-0.0900730948243686,-0.0900730948243686,0.0164718262160429,False,,,,,-1.0,False
1307,Technology,Software - Application (9),SHOP,SRAD,0.1903030883496561,0.1731007561632817,0.0221396965041608,False,,,,,-1.0,False
1308,Technology,Software - Application (9),SHOP,ADEA,0.1736833209806812,0.1736833209806812,0.0259504617320082,False,,,,,-1.0,False
1309,Technology,Software - Application (9),SHOP,FSLY,0.0665310898080885,0.0665310898080885,0.0193963117134703,False,,,,,-1.0,False
1310,Technology,Software - Application (9),SHOP,SPSC,0.5333150367311539,0.4888743905401135,0.0158190903977922,False,,,,,-1.0,False
1311,Technology,Software - Application (9),ZM,IDCC,-0.1059135260880768,-0.1161160768323551,0.0072493434922991,False,,,,,-1.0,False
1312,Technology,Software - Application (9),ZM,SRAD,-0.0128243664914225,-0.0324527481252316,0.0275431794694393,False,,,,,-1.0,False
1313,Technology,Software - Application (9),ZM,ADEA,0.0502192663292953,0.0088127584680567,0.0153924325674343,False,,,,,-1.0,False
1314,Technology,Software - Application (9),ZM,FSLY,0.3793998567372013,0.3151230675919255,0.0236723258286979,False,,,,,-1.0,False
1315,Technology,Software - Application (9),ZM,SPSC,0.4477697142468791,0.4261580507253212,0.012522982011252,False,,,,,-1.0,False
1316,Technology,Software - Application (9),IDCC,SRAD,-0.0890324049201215,-0.0890324049201215,0.0155474276300851,False,,,,,-1.0,False
1317,Technology,Software - Application (9),IDCC,ADEA,0.0497216501585689,0.0002050655089141,0.0173971386767437,False,,,,,-1.0,False
1318,Technology,Software - Application (9),IDCC,FSLY,-0.0050293941470192,-0.0050293941470192,0.0125974549653807,False,,,,,-1.0,False
1319,Technology,Software - Application (9),IDCC,SPSC,-0.1586806484352448,-0.1586806484352448,0.0116968683190565,False,,,,,-1.0,False
1320,Technology,Software - Application (9),SRAD,ADEA,0.0028453619640609,-0.003527984059442,0.0117107660754727,False,,,,,-1.0,False
1321,Technology,Software - Application (9),SRAD,FSLY,0.1122867767129976,0.1122867767129976,0.0143751125885891,False,,,,,-1.0,False
1322,Technology,Software - Application (9),SRAD,SPSC,0.211591458766894,0.1447851582338957,0.0223824795661194,False,,,,,-1.0,False
1323,Technology,Software - Application (9),ADEA,FSLY,0.0636521464310082,0.0636521464310082,0.0204455213909835,False,,,,,-1.0,False
1324,Technology,Software - Application (9),ADEA,SPSC,-0.2086524301907451,-0.2086524301907451,0.0310786785534591,False,,,,,-1.0,False
1325,Technology,Software - Application (9),FSLY,SPSC,0.2248941442384248,0.2032038886444096,0.0105701410088358,False,,,,,-1.0,False
1326,Technology,Software - Application (10),CDNS,ADSK,0.2627526650173373,0.2627526650173373,0.0752527534445323,False,,,,,-1.0,False
1327,Technology,Software - Application (10),CDNS,GWRE,0.2097472113911112,0.2097472113911112,0.0501841183327752,False,,,,,-1.0,False
1328,Technology,Software - Application (10),CDNS,BSY,0.4068923477789768,0.4068923477789768,0.0413917170455875,False,,,,,-1.0,False
1329,Technology,Software - Application (10),ADSK,GWRE,0.553154535342951,0.5308454077762127,0.0099903001757628,False,,,,,-1.0,False
1330,Technology,Software - Application (10),ADSK,BSY,0.6039195840013457,0.5826826309809165,0.0092281887370613,False,,,,,-1.0,False
1331,Technology,Software - Application (10),GWRE,BSY,0.5828756073042384,0.523639692300377,0.0196300522191455,False,,,,,-1.0,False
1332,Technology,Electronic Components (1),GLW,TEL,0.278003549399636,0.2718905921320197,0.0253110879232613,False,,,,,-1.0,False
1333,Technology,Electronic Components (1),GLW,FLEX,0.670670195467082,0.6033003033985863,0.0327938833049463,False,,,,,-1.0,False
1334,Technology,Electronic Components (1),GLW,FN,0.5932213370612143,0.5932213370612143,0.0466088416899772,False,,,,,-1.0,False
1335,Technology,Electronic Components (1),GLW,TTMI,0.5844655108885276,0.5808551798279318,0.0210279482472502,False,,,,,-1.0,False
1336,Technology,Electronic Components (1),GLW,SANM,0.4881117485675306,0.454402614495055,0.0108830776943058,False,,,,,-1.0,False
1337,Technology,Electronic Components (1),GLW,PLXS,0.587573313395273,0.587573313395273,0.0124114477661446,False,,,,,-1.0,False
1338,Technology,Electronic Components (1),GLW,OSIS,0.01211786288303,0.01211786288303,0.0657324600958335,False,,,,,-1.0,False
1339,Technology,Electronic Components (1),GLW,BHE,0.5840994490050603,0.51140334081482,0.0271348311720136,False,,,,,-1.0,False
1340,Technology,Electronic Components (1),TEL,FLEX,0.3720628395594695,0.3720628395594695,0.0435568763059884,False,,,,,-1.0,False
1341,Technology,Electronic Components (1),TEL,JBL,0.3920937529738086,0.3920937529738086,0.0420942853241472,False,,,,,-1.0,False
1342,Technology,Electronic Components (1),TEL,FN,0.2777430256423874,0.2777430256423874,0.0175705197392138,False,,,,,-1.0,False
1343,Technology,Electronic Components (1),TEL,TTMI,0.2555459247177148,0.2555459247177148,0.0286056136540675,False,,,,,-1.0,False
1344,Technology,Electronic Components (1),TEL,SANM,0.3140242226288364,0.3017221918932847,0.0109079113459421,False,,,,,-1.0,False
1345,Technology,Electronic Components (1),TEL,LFUS,0.4002782912563041,0.4002782912563041,0.0288565289471449,False,,,,,-1.0,False
1346,Technology,Electronic Components (1),TEL,PLXS,0.393457268223845,0.393457268223845,0.0214025847387053,False,,,,,-1.0,False
1347,Technology,Electronic Components (1),TEL,OSIS,0.2486085898217442,0.2486085898217442,0.0126500337871201,False,,,,,-1.0,False
1348,Technology,Electronic Components (1),TEL,BHE,0.3334731464419383,0.3334731464419383,0.0210829663279451,False,,,,,-1.0,False
1349,Technology,Electronic Components (1),FLEX,FN,0.4774556344030649,0.4774556344030649,0.026850373672785,False,,,,,-1.0,False
1350,Technology,Electronic Components (1),FLEX,TTMI,0.501674825974795,0.4766947381499548,0.0180070664143757,False,,,,,-1.0,False
1351,Technology,Electronic Components (1),FLEX,SANM,0.5577931993169409,0.5088342452163187,0.0219226019542186,False,,,,,-1.0,False
1352,Technology,Electronic Components (1),FLEX,LFUS,0.6083009491232261,0.5926207354209864,0.0134501603893423,False,,,,,-1.0,False
1353,Technology,Electronic Components (1),FLEX,PLXS,0.5606690062095957,0.5606690062095957,0.0130031768302412,False,,,,,-1.0,False
1354,Technology,Electronic Components (1),FLEX,OSIS,-0.2784022120615614,-0.2784022120615614,0.0665627063666248,False,,,,,-1.0,False
1355,Technology,Electronic Components (1),FLEX,BHE,0.644339802726755,0.5864032569367027,0.0271536950573528,False,,,,,-1.0,False
1356,Technology,Electronic Components (1),JBL,FN,0.6439524173820941,0.6392435243732391,0.0233977149950845,False,,,,,-1.0,False
1357,Technology,Electronic Components (1),JBL,SANM,0.6218388832883388,0.5523906319675044,0.0258597126305007,False,,,,,-1.0,False
1358,Technology,Electronic Components (1),JBL,OSIS,0.1104507207603335,0.1088226044433844,0.0576990786218011,False,,,,,-1.0,False
1359,Technology,Electronic Components (1),JBL,BHE,0.7068442797088647,0.6315640409392584,0.027426567024688,False,,,,,-1.0,False
1360,Technology,Electronic Components (1),FN,TTMI,0.6206127639609752,0.6206127639609752,0.0206418096511672,False,,,,,-1.0,False
1361,Technology,Electronic Components (1),FN,SANM,0.5537005618379248,0.5398580567097465,0.0137043098549484,False,,,,,-1.0,False
1362,Technology,Electronic Components (1),FN,LFUS,0.5194731947806631,0.5194731947806631,0.027458374449432,False,,,,,-1.0,False
1363,Technology,Electronic Components (1),FN,PLXS,0.5286666392253319,0.5286666392253319,0.040544705255951,False,,,,,-1.0,False
1364,Technology,Electronic Components (1),FN,OSIS,-0.0876735482836622,-0.0876735482836622,0.0846016804175994,False,,,,,-1.0,False
1365,Technology,Electronic Components (1),FN,BHE,0.5303521219745144,0.5152050791526885,0.0107715651909938,False,,,,,-1.0,False
1366,Technology,Electronic Components (1),TTMI,SANM,0.5620739791161115,0.5009201197846921,0.0225638156132994,False,,,,,-1.0,False
1367,Technology,Electronic Components (1),TTMI,LFUS,0.5891114085258732,0.5891114085258732,0.0156692608941478,False,,,,,-1.0,False
1368,Technology,Electronic Components (1),TTMI,PLXS,0.6490092424567464,0.6490092424567464,0.0217998801612554,False,,,,,-1.0,False
1369,Technology,Electronic Components (1),TTMI,OSIS,0.1569004653687332,0.1569004653687332,0.0715813195171202,False,,,,,-1.0,False
1370,Technology,Electronic Components (1),SANM,LFUS,0.5218367919828376,0.4987836228498236,0.012724703362652,False,,,,,-1.0,False
1371,Technology,Electronic Components (1),SANM,PLXS,0.5590100557495694,0.5168285081347614,0.0161972627866531,False,,,,,-1.0,False
1372,Technology,Electronic Components (1),SANM,OSIS,0.0116737314381636,0.0116737314381636,0.0680050481095982,False,,,,,-1.0,False
1373,Technology,Electronic Components (1),SANM,BHE,0.5840899632599857,0.5182244610941419,0.0265352969438275,False,,,,,-1.0,False
1374,Technology,Electronic Components (1),LFUS,PLXS,0.6483805787260145,0.6481908455989132,0.0215682879636037,False,,,,,-1.0,False
1375,Technology,Electronic Components (1),LFUS,OSIS,0.2019923156419949,0.1995980391649032,0.0281004993314409,False,,,,,-1.0,False
1376,Technology,Electronic Components (1),LFUS,BHE,0.5897315540256817,0.5835018137167617,0.0105628028853319,False,,,,,-1.0,False
1377,Technology,Electronic Components (1),PLXS,OSIS,0.1588884911432705,0.1577284786781521,0.064355013496117,False,,,,,-1.0,False
1378,Technology,Electronic Components (1),OSIS,BHE,-0.0041754979844755,-0.0057737596061769,0.0601660905994748,False,,,,,-1.0,False
1379,Technology,Electronic Components (2),APH,VICR,0.3998943057054144,0.3998943057054144,0.0290662900418932,False,,,,,-1.0,False
1380,Technology,Electronic Components (2),APH,KN,0.5368880684160268,0.4025781485167394,0.0525065542721141,False,,,,,-1.0,False
1381,Technology,Electronic Components (2),APH,CTS,0.5095564800485354,0.4290138543774592,0.0311588784368773,False,,,,,-1.0,False
1382,Technology,Electronic Components (2),VICR,KN,0.5985254939433522,0.5869501240866388,0.0301072719963343,False,,,,,-1.0,False
1383,Technology,Electronic Components (2),VICR,CTS,0.4431315640057137,0.4431315640057137,0.0195052613907582,False,,,,,-1.0,False
1384,Technology,Scientific & Technical Instruments,COHR,KEYS,0.6557391271704728,0.6436626888456548,0.0126419126043174,False,,,,,-1.0,False
1385,Technology,Scientific & Technical Instruments,COHR,GRMN,0.0466183492185401,0.0466183492185401,0.1169324264181612,False,,,,,-1.0,False
1386,Technology,Scientific & Technical Instruments,COHR,TDY,0.285123482378818,0.2773467633562359,0.0277562586317027,False,,,,,-1.0,False
1387,Technology,Scientific & Technical Instruments,COHR,MKSI,0.5797375653903836,0.5650754235015544,0.0142036553508883,False,,,,,-1.0,False
1388,Technology,Scientific & Technical Instruments,COHR,FTV,-0.0910550392998099,-0.0910550392998099,0.077054084307983,False,,,,,-1.0,False
1389,Technology,Scientific & Technical Instruments,COHR,TRMB,-0.02226547909578,-0.02226547909578,0.0732846669610616,False,,,,,-1.0,False
1390,Technology,Scientific & Technical Instruments,COHR,CGNX,0.4082181373766694,0.388258325510135,0.0184748504171084,False,,,,,-1.0,False
1391,Technology,Scientific & Technical Instruments,COHR,ESE,0.2946773914289967,0.2749625344458073,0.0215487981411071,False,,,,,-1.0,False
1392,Technology,Scientific & Technical Instruments,COHR,ST,0.5769477697625047,0.5477548866886511,0.018153665065144,False,,,,,-1.0,False
1393,Technology,Scientific & Technical Instruments,COHR,NOVT,0.3524207803608832,0.3020118870213381,0.0227973186085628,False,,,,,-1.0,False
1394,Technology,Scientific & Technical Instruments,COHR,VNT,0.1353389459733806,0.1353389459733806,0.0432443735776936,False,,,,,-1.0,False
1395,Technology,Scientific & Technical Instruments,COHR,BMI,-0.0469753928737032,-0.0856609482026588,0.0223713058410359,False,,,,,-1.0,False
1396,Technology,Scientific & Technical Instruments,COHR,ITRI,0.1497681499086706,0.1497681499086706,0.0243020806834126,False,,,,,-1.0,False
1397,Technology,Scientific & Technical Instruments,KEYS,GRMN,0.1430837334299329,0.1430837334299329,0.1153053301440443,False,,,,,-1.0,False
1398,Technology,Scientific & Technical Instruments,KEYS,TDY,0.4450519433229837,0.4450519433229837,0.0358861899480934,False,,,,,-1.0,False
1399,Technology,Scientific & Technical Instruments,KEYS,FTV,0.117020531426676,0.117020531426676,0.0587135517882937,False,,,,,-1.0,False
1400,Technology,Scientific & Technical Instruments,KEYS,TRMB,-0.1101081909593053,-0.1101081909593053,0.072673872903798,False,,,,,-1.0,False
1401,Technology,Scientific & Technical Instruments,KEYS,CGNX,0.610469293790074,0.602841492978277,0.0114709930538521,False,,,,,-1.0,False
1402,Technology,Scientific & Technical Instruments,KEYS,ESE,0.546674778088037,0.5195550342145827,0.0162231121028596,False,,,,,-1.0,False
